0,1
0.5714285714285714,"[750, 8, 0.3, 0.5]"
0.5714285714285714,"[750, 8, 0.3, 0.25]"
0.5714285714285714,"[750, 2, 0.3, 0.25]"
0.5714285714285714,"[250, 4, 0.5, 0.25]"
0.5714285714285714,"[100, 6, 0.1, 0.75]"
0.5714285714285714,"[100, 4, 0.5, 0.75]"
0.5714285714285714,"[100, 2, 0.5, 0.5]"
0.5654761904761905,"[2500, 2, 0.1, 0.5]"
0.5654761904761905,"[2000, 8, 0.5, 0.75]"
0.5654761904761905,"[2000, 8, 0.3, 0.25]"
0.5654761904761905,"[2000, 4, 0.1, 0.25]"
0.5654761904761905,"[1000, 2, 0.1, 0.5]"
0.5654761904761905,"[750, 8, 0.5, 0.75]"
0.5654761904761905,"[750, 6, 0.5, 0.5]"
0.5654761904761905,"[750, 4, 0.5, 0.25]"
0.5654761904761905,"[500, 8, 0.3, 0.25]"
0.5654761904761905,"[500, 6, 0.5, 0.75]"
0.5654761904761905,"[500, 2, 0.5, 0.25]"
0.5654761904761905,"[500, 2, 0.3, 0.75]"
0.5654761904761905,"[250, 4, 0.3, 0.75]"
0.5654761904761905,"[100, 8, 0.1, 0.5]"
0.5595238095238095,"[2000, 2, 0.5, 0.75]"
0.5595238095238095,"[1500, 8, 0.3, 0.5]"
0.5595238095238095,"[1500, 8, 0.3, 0.25]"
0.5595238095238095,"[1500, 6, 0.5, 0.75]"
0.5595238095238095,"[1000, 8, 0.5, 0.75]"
0.5595238095238095,"[250, 8, 0.3, 0.5]"
0.5595238095238095,"[250, 6, 0.1, 0.5]"
0.5595238095238095,"[250, 2, 0.5, 0.5]"
0.5595238095238095,"[250, 2, 0.1, 0.25]"
0.5535714285714286,"[2500, 8, 0.3, 0.5]"
0.5535714285714286,"[2500, 8, 0.3, 0.25]"
0.5535714285714286,"[2000, 8, 0.3, 0.5]"
0.5535714285714286,"[2000, 6, 0.1, 0.75]"
0.5535714285714286,"[2000, 2, 0.1, 0.5]"
0.5535714285714286,"[1500, 2, 0.3, 0.25]"
0.5535714285714286,"[1000, 8, 0.3, 0.25]"
0.5535714285714286,"[1000, 6, 0.5, 0.5]"
0.5535714285714286,"[1000, 6, 0.3, 0.75]"
0.5535714285714286,"[750, 6, 0.5, 0.75]"
0.5535714285714286,"[100, 8, 0.5, 0.75]"
0.5535714285714286,"[100, 8, 0.3, 0.75]"
0.5535714285714286,"[100, 8, 0.3, 0.25]"
0.5535714285714286,"[100, 8, 0.1, 0.75]"
0.5535714285714286,"[100, 2, 0.3, 0.75]"
0.5476190476190477,"[2500, 8, 0.3, 0.75]"
0.5476190476190477,"[2500, 2, 0.1, 0.75]"
0.5476190476190477,"[1500, 6, 0.5, 0.5]"
0.5476190476190477,"[1500, 4, 0.1, 0.75]"
0.5476190476190477,"[1500, 4, 0.1, 0.5]"
0.5476190476190477,"[1000, 8, 0.3, 0.75]"
0.5476190476190477,"[750, 6, 0.3, 0.75]"
0.5476190476190477,"[750, 4, 0.1, 0.5]"
0.5476190476190477,"[500, 8, 0.5, 0.75]"
0.5476190476190477,"[500, 2, 0.3, 0.5]"
0.5476190476190477,"[250, 8, 0.5, 0.75]"
0.5476190476190477,"[250, 8, 0.3, 0.25]"
0.5476190476190477,"[250, 2, 0.3, 0.75]"
0.5476190476190477,"[100, 6, 0.3, 0.75]"
0.5476190476190477,"[100, 4, 0.5, 0.25]"
0.5416666666666666,"[2500, 4, 0.5, 0.25]"
0.5416666666666666,"[2500, 2, 0.5, 0.75]"
0.5416666666666666,"[2000, 8, 0.3, 0.75]"
0.5416666666666666,"[2000, 6, 0.5, 0.75]"
0.5416666666666666,"[2000, 2, 0.5, 0.5]"
0.5416666666666666,"[2000, 2, 0.3, 0.25]"
0.5416666666666666,"[1500, 8, 0.3, 0.75]"
0.5416666666666666,"[750, 8, 0.3, 0.75]"
0.5416666666666666,"[750, 6, 0.1, 0.75]"
0.5416666666666666,"[750, 2, 0.5, 0.75]"
0.5416666666666666,"[500, 6, 0.5, 0.5]"
0.5416666666666666,"[250, 6, 0.1, 0.75]"
0.5416666666666666,"[250, 2, 0.5, 0.25]"
0.5416666666666666,"[250, 2, 0.3, 0.25]"
0.5416666666666666,"[100, 4, 0.1, 0.25]"
0.5416666666666666,"[100, 2, 0.3, 0.25]"
0.5357142857142857,"[2500, 6, 0.5, 0.5]"
0.5357142857142857,"[2500, 6, 0.3, 0.75]"
0.5357142857142857,"[2500, 4, 0.1, 0.25]"
0.5357142857142857,"[2000, 6, 0.5, 0.5]"
0.5357142857142857,"[1500, 6, 0.3, 0.75]"
0.5357142857142857,"[1500, 6, 0.1, 0.75]"
0.5357142857142857,"[1500, 4, 0.5, 0.75]"
0.5357142857142857,"[1500, 2, 0.5, 0.5]"
0.5357142857142857,"[750, 4, 0.1, 0.75]"
0.5357142857142857,"[750, 2, 0.3, 0.5]"
0.5357142857142857,"[500, 6, 0.1, 0.75]"
0.5357142857142857,"[250, 6, 0.3, 0.25]"
0.5357142857142857,"[250, 6, 0.1, 0.25]"
0.5357142857142857,"[250, 4, 0.5, 0.5]"
0.5357142857142857,"[250, 4, 0.3, 0.5]"
0.5357142857142857,"[100, 6, 0.3, 0.25]"
0.5357142857142857,"[100, 2, 0.5, 0.25]"
0.5297619047619048,"[2500, 8, 0.5, 0.5]"
0.5297619047619048,"[2500, 6, 0.5, 0.75]"
0.5297619047619048,"[2500, 6, 0.1, 0.75]"
0.5297619047619048,"[2500, 4, 0.5, 0.75]"
0.5297619047619048,"[2500, 4, 0.1, 0.5]"
0.5297619047619048,"[2000, 8, 0.5, 0.5]"
0.5297619047619048,"[2000, 6, 0.3, 0.75]"
0.5297619047619048,"[2000, 6, 0.3, 0.5]"
0.5297619047619048,"[1500, 6, 0.3, 0.5]"
0.5297619047619048,"[1500, 2, 0.3, 0.75]"
0.5297619047619048,"[1000, 6, 0.1, 0.75]"
0.5297619047619048,"[750, 8, 0.5, 0.5]"
0.5297619047619048,"[500, 6, 0.3, 0.75]"
0.5297619047619048,"[250, 6, 0.3, 0.5]"
0.5297619047619048,"[100, 4, 0.5, 0.5]"
0.5297619047619048,"[100, 4, 0.3, 0.25]"
0.5238095238095238,"[2000, 8, 0.1, 0.75]"
0.5238095238095238,"[2000, 4, 0.3, 0.75]"
0.5238095238095238,"[1500, 8, 0.5, 0.5]"
0.5238095238095238,"[1500, 4, 0.3, 0.75]"
0.5238095238095238,"[1500, 2, 0.5, 0.75]"
0.5238095238095238,"[1000, 6, 0.5, 0.75]"
0.5238095238095238,"[1000, 4, 0.1, 0.75]"
0.5238095238095238,"[1000, 2, 0.5, 0.75]"
0.5238095238095238,"[1000, 2, 0.5, 0.25]"
0.5238095238095238,"[750, 8, 0.1, 0.75]"
0.5238095238095238,"[750, 6, 0.3, 0.5]"
0.5238095238095238,"[750, 4, 0.5, 0.5]"
0.5238095238095238,"[750, 2, 0.5, 0.25]"
0.5238095238095238,"[750, 2, 0.1, 0.75]"
0.5238095238095238,"[500, 8, 0.5, 0.5]"
0.5238095238095238,"[500, 4, 0.5, 0.5]"
0.5238095238095238,"[500, 4, 0.3, 0.75]"
0.5238095238095238,"[250, 8, 0.5, 0.5]"
0.5238095238095238,"[250, 6, 0.5, 0.5]"
0.5238095238095238,"[100, 8, 0.5, 0.5]"
0.5238095238095238,"[100, 2, 0.5, 0.75]"
0.5178571428571429,"[2500, 6, 0.3, 0.5]"
0.5178571428571429,"[2500, 4, 0.5, 0.5]"
0.5178571428571429,"[2500, 4, 0.1, 0.75]"
0.5178571428571429,"[2000, 4, 0.5, 0.75]"
0.5178571428571429,"[1500, 8, 0.1, 0.75]"
0.5178571428571429,"[1500, 6, 0.3, 0.25]"
0.5178571428571429,"[1000, 2, 0.1, 0.75]"
0.5178571428571429,"[500, 8, 0.3, 0.75]"
0.5178571428571429,"[500, 2, 0.1, 0.75]"
0.5178571428571429,"[250, 6, 0.3, 0.75]"
0.5178571428571429,"[100, 4, 0.1, 0.75]"
0.5119047619047619,"[2500, 8, 0.1, 0.75]"
0.5119047619047619,"[2500, 6, 0.3, 0.25]"
0.5119047619047619,"[2500, 2, 0.3, 0.75]"
0.5119047619047619,"[2000, 4, 0.3, 0.5]"
0.5119047619047619,"[2000, 4, 0.3, 0.25]"
0.5119047619047619,"[2000, 4, 0.1, 0.75]"
0.5119047619047619,"[1000, 8, 0.5, 0.5]"
0.5119047619047619,"[1000, 8, 0.1, 0.75]"
0.5119047619047619,"[1000, 6, 0.3, 0.5]"
0.5119047619047619,"[1000, 6, 0.3, 0.25]"
0.5119047619047619,"[1000, 4, 0.5, 0.5]"
0.5119047619047619,"[1000, 4, 0.1, 0.5]"
0.5119047619047619,"[1000, 2, 0.5, 0.5]"
0.5119047619047619,"[750, 6, 0.1, 0.25]"
0.5119047619047619,"[750, 4, 0.5, 0.75]"
0.5119047619047619,"[500, 4, 0.5, 0.75]"
0.5119047619047619,"[500, 4, 0.3, 0.25]"
0.5119047619047619,"[500, 2, 0.5, 0.5]"
0.5059523809523809,"[2500, 6, 0.1, 0.25]"
0.5059523809523809,"[2000, 6, 0.3, 0.25]"
0.5059523809523809,"[2000, 6, 0.1, 0.25]"
0.5059523809523809,"[2000, 4, 0.5, 0.5]"
0.5059523809523809,"[2000, 4, 0.1, 0.5]"
0.5059523809523809,"[1500, 4, 0.5, 0.5]"
0.5059523809523809,"[1000, 6, 0.1, 0.25]"
0.5059523809523809,"[1000, 4, 0.5, 0.75]"
0.5059523809523809,"[750, 8, 0.1, 0.25]"
0.5059523809523809,"[750, 4, 0.3, 0.5]"
0.5059523809523809,"[500, 8, 0.1, 0.25]"
0.5059523809523809,"[500, 6, 0.3, 0.5]"
0.5059523809523809,"[500, 6, 0.1, 0.25]"
0.5059523809523809,"[500, 4, 0.1, 0.75]"
0.5059523809523809,"[500, 2, 0.5, 0.75]"
0.5059523809523809,"[250, 8, 0.1, 0.75]"
0.5059523809523809,"[250, 4, 0.3, 0.25]"
0.5059523809523809,"[250, 2, 0.5, 0.75]"
0.5059523809523809,"[100, 8, 0.1, 0.25]"
0.5059523809523809,"[100, 6, 0.5, 0.5]"
0.5059523809523809,"[100, 4, 0.3, 0.75]"
0.5,"[2500, 4, 0.3, 0.25]"
0.5,"[2500, 2, 0.5, 0.5]"
0.5,"[2000, 2, 0.3, 0.75]"
0.5,"[1500, 6, 0.5, 0.25]"
0.5,"[1000, 8, 0.1, 0.25]"
0.5,"[1000, 4, 0.3, 0.75]"
0.5,"[1000, 4, 0.3, 0.25]"
0.5,"[750, 8, 0.1, 0.5]"
0.5,"[750, 4, 0.3, 0.25]"
0.5,"[750, 2, 0.5, 0.5]"
0.5,"[750, 2, 0.3, 0.75]"
0.5,"[500, 8, 0.1, 0.5]"
0.5,"[500, 6, 0.1, 0.5]"
0.5,"[250, 8, 0.3, 0.75]"
0.5,"[250, 8, 0.1, 0.5]"
0.49404761904761907,"[2500, 8, 0.1, 0.5]"
0.49404761904761907,"[2500, 4, 0.3, 0.75]"
0.49404761904761907,"[2000, 8, 0.1, 0.5]"
0.49404761904761907,"[2000, 6, 0.5, 0.25]"
0.49404761904761907,"[1500, 4, 0.3, 0.5]"
0.49404761904761907,"[1500, 2, 0.3, 0.5]"
0.49404761904761907,"[1000, 4, 0.3, 0.5]"
0.49404761904761907,"[1000, 2, 0.3, 0.5]"
0.49404761904761907,"[750, 6, 0.3, 0.25]"
0.49404761904761907,"[750, 4, 0.3, 0.75]"
0.49404761904761907,"[250, 6, 0.5, 0.25]"
0.49404761904761907,"[100, 4, 0.3, 0.5]"
0.4880952380952381,"[2500, 8, 0.1, 0.25]"
0.4880952380952381,"[2500, 4, 0.3, 0.5]"
0.4880952380952381,"[2500, 2, 0.3, 0.25]"
0.4880952380952381,"[1500, 8, 0.1, 0.5]"
0.4880952380952381,"[1500, 6, 0.1, 0.25]"
0.4880952380952381,"[1000, 8, 0.1, 0.5]"
0.4880952380952381,"[500, 8, 0.5, 0.25]"
0.4880952380952381,"[500, 8, 0.1, 0.75]"
0.4880952380952381,"[500, 6, 0.3, 0.25]"
0.4880952380952381,"[250, 8, 0.1, 0.25]"
0.4880952380952381,"[250, 4, 0.5, 0.75]"
0.4880952380952381,"[100, 6, 0.3, 0.5]"
0.48214285714285715,"[2500, 6, 0.5, 0.25]"
0.48214285714285715,"[2000, 8, 0.1, 0.25]"
0.48214285714285715,"[2000, 2, 0.3, 0.5]"
0.48214285714285715,"[1500, 4, 0.3, 0.25]"
0.48214285714285715,"[750, 8, 0.5, 0.25]"
0.48214285714285715,"[750, 6, 0.5, 0.25]"
0.48214285714285715,"[500, 4, 0.3, 0.5]"
0.48214285714285715,"[250, 4, 0.1, 0.75]"
0.47619047619047616,"[2500, 2, 0.5, 0.25]"
0.47619047619047616,"[2000, 8, 0.5, 0.25]"
0.47619047619047616,"[2000, 2, 0.5, 0.25]"
0.47619047619047616,"[1500, 2, 0.5, 0.25]"
0.47619047619047616,"[1000, 8, 0.5, 0.25]"
0.47619047619047616,"[1000, 6, 0.5, 0.25]"
0.47023809523809523,"[2500, 8, 0.5, 0.25]"
0.47023809523809523,"[2500, 2, 0.3, 0.5]"
0.47023809523809523,"[1500, 8, 0.5, 0.25]"
0.47023809523809523,"[1500, 6, 0.1, 0.5]"
0.47023809523809523,"[750, 6, 0.1, 0.5]"
0.47023809523809523,"[250, 8, 0.5, 0.25]"
0.47023809523809523,"[100, 6, 0.5, 0.25]"
0.4642857142857143,"[1500, 8, 0.1, 0.25]"
0.4642857142857143,"[500, 6, 0.5, 0.25]"
0.4583333333333333,"[2000, 6, 0.1, 0.5]"
0.4583333333333333,"[1000, 6, 0.1, 0.5]"
0.4523809523809524,"[2500, 6, 0.1, 0.5]"
0.44047619047619047,"[100, 8, 0.5, 0.25]"
